 it is,Year,Description,Category,Product Code,Product Code Type,Label/Brand,Vendor,Rating Version,Local,Local Description,Fair,Fair Description,Ecological,Ecological Description,Humane,Humane Description,Disqualifier,Disqualifier Description,Cost,Notes,Facility
1,2013,BK BJ BAR CHR GARCIA IC,grocery,,unknown,,Transcold,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),382.35,Soy Lecithin,UW Housing and Food Services
1,2013,Nantucket Pressed APPLE 100% 20/17.5oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,381.6,,UW Housing and Food Services
1,2013,Clif Bar Peanut Toffee Buz,grocery,910619,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),380.16,,UW Housing and Food Services
1,2013,Peppers JALP SLCD Nacho Field,grocery,13528,unknown,RIO 1,Mizkan Americas INC,1,no,,no,,no,,na,,no,,378.45,,UW Housing and Food Services
1,2013,MANGO PROTEIN 12OZ,grocery,,unknown,,Odwalla,1,no,,no,,no,,na,,no,,377,,UW Housing and Food Services
1,2013,Hi Chew Strawberry,grocery,892721,unknown,Hi Chew,Harbor Wholesale,1,no,,no,,no,,na,,no,,375.92,,UW Housing and Food Services
1,2013,Vegan German Choc. 8 Inch 2 Layer - Slice,baked,,unknown,,PCC Bakery,1,no,,no,,no,,na,,no,,375,"Would be useful to have vedor for this product, access to all ingredients and their proximity to UW",UW Housing and Food Services
1,2013,CHOC SWT GRD,grocery,62030,unknown,GHIRA,GHIRADELLI CHOCOLATE COM,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),374.28,SOY,UW Housing and Food Services
1,2013,SUGAR PKT,grocery,27284,unknown,FSA,DIAMOND CRYSTAL BRANDS###,1,no,,no,,no,,na,,no,,373.8,,UW Housing and Food Services
1,2013,DASANI DROPS,beverages,,unknown,,Coca Cola,1,no,,no,,no,,na,,no,,371.22,,
1,2013,RLDGLD XL TNY TWS,grocery,5015086,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,370.3,,UW Housing and Food Services
1,2013,"MUSHROOM,PORTABELLO LARGE 5"-6"""USH",produce,016-02083,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,369.95,,UW Housing and Food Services
1,2013,Jones Strawberry Lime 12/12oz LN,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,369.6,,UW Housing and Food Services
1,2013,PT B&J VANILLA,grocery,,unknown,,Transcold,1,no,,no,,no,,na,,no,,368.81,,UW Housing and Food Services
1,2013,VEG PTY ORIG,grocery,5928360034,unknown,BOCA,DOT FROZEN FOODS INC,1,no,,no,,no,,na,,yes,Contains Caramel Coloring,368.55,CONTAINS SOY / CARAMEL COLORING,
1,2013,Healthy C Fr Mix Rotini Marnr,grocery,4220744,unknown,Healthy Choice,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Caramel Coloring,367.7,,UW Housing and Food Services
1,2013,"SYRUP, MANGO PASHN FRT JUG",grocery,5652086,unknown,,US Foodservice,1,no,,no,,no,,na,,no,,366.84,,UW Housing and Food Services
1,2013,AVOCADO HASS CHUNKY PULP,produce,60527,unknown,CALAV,AF FRESNO CALAVO,1,no,,no,,no,,na,,no,,365.04,,UW Housing and Food Services
1,2013,LAY'S LVL REG,grocery,2003011,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,364.08,,UW Housing and Food Services
1,2013,SHELL TORTILLA BOWL 7.5IN,grocery,0514-8,unknown,EDIBO,DOT FOODS INC,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),363.16,Contains Soy,UW Housing and Food Services
1,2013,BERRY MIX OREGON IQF,produce,48317,unknown,FSA02,CONTINENTAL FOOD SALES,1,no,,no,,no,,na,,no,,362.74,,UW Housing and Food Services
1,2013,BERRY MIX OREGON IQF,produce,48317,unknown,FSA02,CONTINENTAL FOOD SALES,1,no,,no,,no,,na,,no,,362.74,,UW Housing and Food Services
1,2013,BERRY MIX OREGON IQF,produce,48317,unknown,FSA02,CONTINENTAL FOOD SALES,1,no,,no,,no,,na,,no,,362.74,,UW Housing and Food Services
1,2013,Raisins Seedless Select,grocery,800,unknown,Cham1,National Raisin Company,1,no,,no,,no,,na,,no,,360.73,,UW Housing and Food Services
1,2013,Hi Chew Mango,grocery,892748,unknown,Hi Chew,Harbor Wholesale,1,no,,no,,no,,na,,no,,360.68,,UW Housing and Food Services
1,2013,Nantucket Orange Juice 100% 20/17.5oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,360.4,,UW Housing and Food Services
1,2013,"SPROUT,ALFALFA CUP",produce,016-02851,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,360.15,,UW Housing and Food Services
1,2013,Vegan Chocolate Mini Cupakes W/ Chocolate Frosting,baked,,unknown,,PCC Bakery,1,no,,no,,no,,na,,no,,360,"Would be useful to have vedor for this product, access to all ingredients and their proximity to UW",UW Housing and Food Services
1,2013,Rockstar Diet Energy 24/16oz Cans,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,yes,Contains Acesulfame-Potassium,360,,UW Housing and Food Services
1,2013,Chex Mix Cheddar,grocery,1003654,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),359.55,,UW Housing and Food Services
1,2013,CATFISH SHANK FLT 5-7Z IQF,fish,11030,unknown,HEARC,HEARTLAND CATFISH COMPANY,1,no,,no,,no,,na,,no,,359.26,,UW Housing and Food Services
1,2013,CHOC CHIP PEANUT 15CT CDY,grocery,,unknown,,Odwalla,1,no,,no,,no,,na,,no,,358,,UW Housing and Food Services
1,2013,PASTA LINGUINE 10IN NTF,grocery,354013,unknown,Barilla,DOT FOODS INC,1,no,,no,,no,,na,,no,,357.94,,UW Housing and Food Services
1,2013,Kimchi Bowl,grocery,5720156,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,357.05,,UW Housing and Food Services
1,2013,"BAR MIX, CCNUT CRM SHLF STABL",grocery,6004030,unknown,,US Foodservice,1,no,,no,,no,,na,,no,,357,,UW Housing and Food Services
1,2013,'WEI-CHUAN Vegetarian Spring Roll',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),356.8,,UW Housing and Food Services
1,2013,Trolli 4.25z Peache O's,grocery,1049726,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,356.67,,UW Housing and Food Services
1,2013,Chex Mix Cookies N Cream,grocery,1003786,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),354.62,,UW Housing and Food Services
1,2013,BAKLAY'S XXL REGBAK,grocery,24016034,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,354.33,,UW Housing and Food Services
1,2013,Chunky Mw Bowl Clam Chowder,grocery,4220668,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),353.21,,UW Housing and Food Services
1,2013,Chunky Mw Bowl Sirln Burg,grocery,4220111,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),353.21,,UW Housing and Food Services
1,2013,TOSTITOS XXL MULTIGR,grocery,20016393,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,351.54,,UW Housing and Food Services
1,2013,TOMATOES CRSHD PEAR CONC XHVY,grocery,788945,unknown,,PACIFIC COAST PRODUCERS,1,no,,no,,no,,na,,no,,350.14,,UW Housing and Food Services
1,2013,Ferrero Rocher 3's,grocery,920922,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,349.8,,UW Housing and Food Services
1,2013,'Sun Luck Saifun Mung Bean Threads',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,349.2,,UW Housing and Food Services
1,2013,Nbc Honmaid Graham #463,grocery,5880174,unknown,Nabisco,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,348.05,,UW Housing and Food Services
1,2013,'WEI-CHUAN Vegetarian Spring Roll',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),346.8,,UW Housing and Food Services
1,2013,Snapple Green Tea 4/6/16oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,346.75,,UW Housing and Food Services
1,2013,Snapple Raspberry Tea 4/6/16oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,346.75,,UW Housing and Food Services
1,2013,YOGURT CHERRY,grocery,303,unknown,YOPLA,GENERAL MILLS-YOPLAIT,1,no,,no,,no,,na,,no,,346.63,,UW Housing and Food Services
1,2013,Starburst Original #1151,grocery,901310,unknown,Starburst,Harbor Wholesale,1,no,,no,,no,,na,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",345.6,,UW Housing and Food Services
1,2013,WINE COOKING AJI MIRIN,grocery,94100,unknown,KIKKO,GOLDEN PHEASANT FOODS LLC,1,no,,no,,no,,na,,no,,345.48,,UW Housing and Food Services
1,2013,DRESSING 1000 ISLE NTF,grocery,85648HVR,unknown,HDN V,VENTURA FOODS LLC CHILL##,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),345.01,"contains soy, hf corn syrup",UW Housing and Food Services
1,2013,Kell Corn Flakes 12z,grocery,6100381,unknown,Kellogs,Harbor Wholesale,1,no,,no,,no,,na,,no,,344.8,,UW Housing and Food Services
1,2013,POTATOES RED SKIN TRI CUT,grocery,19409,unknown,SIMP2,J R SIMPLOT CO,1,no,,no,,no,,na,,no,,344.09,,UW Housing and Food Services
1,2013,LAYS X-XVL BBQ,grocery,2026009,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,341.12,,UW Housing and Food Services
1,2013,Perrier Natural 24/11oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,341.05,,UW Housing and Food Services
1,2013,PT B&J LATE NIGHT SNACK,grocery,,unknown,,Transcold,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),340.44,Soy Lecithin,UW Housing and Food Services
1,2013,Hi Chew Grape,grocery,890000,unknown,Hi Chew,Harbor Wholesale,1,no,,no,,no,,na,,no,,340.36,,UW Housing and Food Services
1,2013,WONTON SHRIMP/VEG .33Z NTF,grocery,4164,unknown,ROYA2,AMOY NORTH AMERICA INC,1,no,,no,,no,,na,,no,,339.5,,UW Housing and Food Services
1,2013,Trolli 5z Gummi Bears,grocery,1041447,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,339.27,,UW Housing and Food Services
1,2013,TOPPING PNUT GRAN D/R/U,grocery,9618496,unknown,BAKE4,DOT FOODS INC,1,no,,no,,no,,na,,no,,336.39,"Couldn't find out what brand, so no ingredients",
1,2013,CEREAL LUCKY CHARMS NTF,grocery,11998,unknown,GEN M,GENERAL MILLS INC,1,no,,no,,no,,na,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",336,,UW Housing and Food Services
1,2013,Vegan Chocolate Mousse Cups,baked,,unknown,,PCC Bakery,1,no,,no,,no,,na,,no,,336,"Would be useful to have vedor for this product, access to all ingredients and their proximity to UW",UW Housing and Food Services
1,2013,Dijon Dressing,grocery,,unknown,,Pagliacci Commissary,1,no,,no,,no,,na,,no,,336,,UW Housing and Food Services
1,2013,Nbc Conv Pk Oreo 5z #749,grocery,5870019,unknown,Nabisco,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,335.7,,UW Housing and Food Services
1,2013,"APPLE,HONEYCRISP/WA EXTRA PREMIUM",produce,011-01850,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,335.2,,UW Housing and Food Services
1,2013,RAVIOLI FLORENTINE JMBO NTF,grocery,77602,unknown,BERNA,WINDSOR FOODS,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),334.4,,UW Housing and Food Services
1,2013,Umpq Oats Time Out,grocery,9300019,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,332.18,,UW Housing and Food Services
1,2013,SUGAR BRN GLDN,grocery,404831,unknown,C&H,DOMINO FOODS/C&H####,1,no,,no,,no,,na,,no,,331.5,,UW Housing and Food Services
1,2013,'Lindsay Sliced Non-Ferrous(Clean)Olives',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,331.2,,UW Housing and Food Services
1,2013,Arizona Gal Arnold Palmer,beverages,3950000,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,330.88,,UW Housing and Food Services
1,2013,15z Juanita Triangles 12p,grocery,4876000,unknown,,Tim's Cascade,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),330.24,,UW Housing and Food Services
1,2013,CHIPS POTATO NATL NTF,grocery,30H,unknown,LAMB,LAMB WESTON SALES INC,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),329.59,,UW Housing and Food Services
1,2013,FRIES SWT POTATO PLTR NTF,grocery,L8100,unknown,SWTHG,LAMB WESTON SALES INC,1,no,,no,,no,,na,,no,,328.23,,UW Housing and Food Services
1,2013,ONION RED 25# JBO,produce,,unknown,,Pacific Coast Fruit Company,1,no,,no,,no,,na,,no,,327,,UW Housing and Food Services
1,2013,Peanut Butter Chocolate Chip Cookie,baked,,unknown,,Flying Apron Bakery,1,no,,no,,no,,na,,no,,326.6,"Brown rice flour was eco-farmed, but this can't count for ecological",UW Housing and Food Services
1,2013,BK MAGNUM CLASSIC,grocery,,unknown,,Transcold,1,no,,no,,no,,na,,yes,Contains Caramel Coloring,324.99,"soy, caramel coloring",UW Housing and Food Services
1,2013,NUT ALMOND SLVRD BLNCH,grocery,642,unknown,SIG5,DOT FOODS INC,1,no,,no,,no,,na,,no,,324.18,,UW Housing and Food Services
1,2013,'Frutto D`Italia Country Olive Mix (Pitted)',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,322.8,,UW Housing and Food Services
1,2013,FRITOS LVL REG,grocery,1003011,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,321.44,,UW Housing and Food Services
1,2013,CRANBERRY SAUCE WHL,grocery,1436,unknown,OCEA6,OCEAN SPRAY CRANBERRIES I,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,319.58,HFCS,UW Housing and Food Services
1,2013,LIQUID SMOKE HICK SEAS,grocery,540751,unknown,WRIGH,B & G FOODS,1,no,,no,,no,,na,,no,,319.51,,UW Housing and Food Services
1,2013,Marinara,grocery,,unknown,,Pagliacci Commissary,1,no,,no,,no,,na,,no,,318.72,,UW Housing and Food Services
1,2013,CEREAL FROSTED FLAKES,grocery,3800001591,unknown,KELLO,KELLOGGS FAFH ####,1,no,,no,,no,,na,,no,,318.6,NOT REAL,UW Housing and Food Services
1,2013,Sauce Cheese Ched Basic,grocery,5000005048,unknown,Chefm,NESTLE PROFESSIONAL,1,no,,no,,no,,na,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",318.6,"Yellow 5, 6  and soy",UW Housing and Food Services
1,2013,Apple Chips Granny Smith,grocery,5848536,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),318.4,,UW Housing and Food Services
1,2013,Nantucket Pine / Orange / BANANA 100% 20/17.5oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,318,,UW Housing and Food Services
1,2013,COFFEE GRD MADISON,teacoffee,151305,unknown,TULLY,GREEN MOUNTAIN COFFEE,1,no,,no,,no,,na,,no,,317.61,,UW Housing and Food Services
1,2013,"APPLE,BRAEBURN US EXTRA FANCY",produce,011-02499,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,317.6,,UW Housing and Food Services
1,2013,Overwrap-Ginger Peach Eco Full Leaf Bags (36),teacoffee,65302,unknown,,Republic of Tea,1,no,,no,,no,,na,,no,,316.8,No organic alternative avail.,UW Housing and Food Services
1,2013,Kel Rte Cup Rais Brn Crnch,grocery,6100216,unknown,Kellogs,Harbor Wholesale,1,no,,no,,no,,na,,no,,315.06,,UW Housing and Food Services
1,2013,Don Miguel Chimi Chicken Iw,grocery,8300787,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),314.16,,UW Housing and Food Services
1,2013,JUICE CRAN 100% BLND 4/1,grocery,6665,unknown,FSA02,LEMON-X,1,no,,no,,no,,na,,no,,314.08,,UW Housing and Food Services
1,2013,"BREAD STICK 8" PLAIN SOFT NTF""READ STICK 8" P""EA",baked,62365,unknown,HEAR9,FRANZ FAMILY BAKERIES,1,no,,no,,no,,na,,no,,312.96,,UW Housing and Food Services
1,2013,Berry Scone,baked,,unknown,,Flying Apron Bakery,1,no,,no,,no,,na,,no,,312.84,"Brown rice flour was eco-farmed, but this can't count for ecological",UW Housing and Food Services
1,2013,FRITOS X-XVL REGULAR,grocery,1026011,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,312,,UW Housing and Food Services
1,2013,Asn Hello Panda Chocolate,grocery,891318,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,311.98,,UW Housing and Food Services
1,2013,Asn Hello Panda Strawberry,grocery,891321,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,311.98,,UW Housing and Food Services
1,2013,"13" Dough Tray (8 ea)""3" Dough Tray (8 e""" Dough Tray (8 "" Dough Tray (8 ",grocery,,unknown,,Pagliacci Commissary,1,no,,no,,no,,na,,no,,311.6,,UW Housing and Food Services
1,2013,'Ocean Spray Cranberries Dried',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),311.25,,UW Housing and Food Services
1,2013,CAKE RED VELVET LYR ICED,grocery,1782,unknown,SWEE2,DOT FROZEN FOODS INC,1,no,,no,,no,,na,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",310.58,"HAS RED 3, SOY LECITHIN. PA COMPANY",UW Housing and Food Services
1,2013,Arizona Gal Green Tea,beverages,3950671,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,310.2,,UW Housing and Food Services
1,2013,Napolean EV Olive Oil 8.5z,grocery,4520279,unknown,Napoleon,Harbor Wholesale,1,no,,no,,no,,na,,no,,309.49,,UW Housing and Food Services
1,2013,"Di Giorno 12" Pepperoni""i Giorno 1",grocery,8320503,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),309.24,,UW Housing and Food Services
1,2013,'Packer Red Quinoa',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,308.88,,UW Housing and Food Services
1,2013,BASE MIREPOIX GLD LAB,grocery,98011EGLDZ,unknown,CUSTB,CONTINENTAL FOOD SALES,1,no,,no,,no,,na,,no,,308.77,Vegan/Vegetarian,UW Housing and Food Services
1,2013,BASE MIREPOIX GLD LAB,grocery,98011EGLDZ,unknown,CUSTB,CUSTOM CULINARY,1,no,,no,,no,,na,,no,,308.77,,UW Housing and Food Services
1,2013,PASTA FUSILLI BUCATI CORTI NTF,grocery,828092,unknown,Barilla,DOT FOODS INC,1,no,,no,,no,,na,,no,,308.74,,UW Housing and Food Services
1,2013,Trident Vp Tropical Twist,grocery,720915,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),308.35,,UW Housing and Food Services
1,2013,Vegan Chocolate Torte,baked,,unknown,,PCC Bakery,1,no,,no,,no,,na,,no,,307.5,"Would be useful to have vedor for this product, access to all ingredients and their proximity to UW",UW Housing and Food Services
1,2013,Jones Fufu Berry 12/12oz LN,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,306.24,,UW Housing and Food Services
1,2013,AVOCADO CHUNKY SUBWAY,produce,949452,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,na,,no,,306,,UW Housing and Food Services
1,2013,RLDGLD XL STICK,grocery,5015061,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,305.9,,UW Housing and Food Services
1,2013,RG SNK XL CRA/WNM,grocery,6015008,unknown,,Frito Lay,1,no,,no,,no,,na,,no,,305.9,,UW Housing and Food Services
1,2013,BK MAGNUM ALMOND,grocery,,unknown,,Transcold,1,no,,no,,no,,na,,yes,Contains Caramel Coloring,305.88,"soy, caramel coloring",UW Housing and Food Services
1,2013,BEETS PICKLED SLCD CC MED,grocery,13401,unknown,SIG5,NORPAC FOODS INC,1,no,,no,,no,,na,,no,,305.47,,UW Housing and Food Services
1,2013,COOKIE FORTUNE IW,grocery,27093,unknown,LOTUS,GOLDEN PHEASANT FOODS LLC,1,no,,no,,no,,na,,no,,304.69,,UW Housing and Food Services
1,2013,Chef Big Bowl Mini Ravioli,grocery,4220549,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,304.46,,UW Housing and Food Services
1,2013,BK B&J CHERRY GARCIA CUP,grocery,,unknown,,Transcold,1,no,,no,,no,,na,,no,,300.61,Email Emma. They list it as non-gmo but it's not through a certification. Soy lecicin is an ingredient.,UW Housing and Food Services
1,2013,Mart Sprkl Cider,beverages,3920026,unknown,Martinelli,Harbor Wholesale,1,no,,no,,no,,na,,no,,300,,UW Housing and Food Services
1,2013,TOMATOES CHERRY,produce,,unknown,DESE1,AF MT VERNON MCL,1,no,,no,,no,,na,,no,,299.85,,UW Housing and Food Services
1,2013,SAUCE HONEY MUSTARD F/F SUBWAY,grocery,949701,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,na,,no,,299.5,,UW Housing and Food Services
1,2013,SAUCE SOUTHWEST CHIPOTLE,grocery,949703,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,na,,no,,299.5,,UW Housing and Food Services
1,2013,Welchs Grape Juice 24z,beverages,3960342,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,299.32,,UW Housing and Food Services
1,2013,Nbc Conv Pk Gldn Oreo,grocery,5870821,unknown,Nabisco,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,298.55,,UW Housing and Food Services
1,2013,Chunky Mw Chili Firehouse Beef,grocery,4220519,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),297.44,,UW Housing and Food Services
1,2013,Plan Trail Mix Nuts & Choc,grocery,1360228,unknown,Planters,Harbor Wholesale,1,no,,no,,no,,na,,no,,296.84,,UW Housing and Food Services
1,2013,MAYONNAISE DISP PAK,grocery,516700,unknown,HEINZ,HEINZ NO/PORTION PAC,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),296.37,SOY,UW Housing and Food Services
1,2013,"Tortilla Flour 8" Mission""ortilla ",grocery,3490150,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),296.01,,UW Housing and Food Services
1,2013,KETCHUP PC PKT 9GM,grocery,2700038287,unknown,HUNTS,CONAGRA FOODS CULINARY DR,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,293.16,,UW Housing and Food Services
1,2013,Cheez-it HB Duoz Ched Parm,grocery,1000005,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),292.6,,UW Housing and Food Services
1,2013,Kel Cocoa Krispies 15.5z-,grocery,6100036,unknown,Kellogs,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),292.55,,UW Housing and Food Services
1,2013,Classico Sce Roast Garlic,grocery,3668331,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),292.23,,UW Housing and Food Services
1,2013,Kellogg Raisin Bran 13.7z,grocery,6100012,unknown,Kellogs,Harbor Wholesale,1,no,,no,,no,,na,,no,,292.04,,UW Housing and Food Services
1,2013,YOGURT CHERRY LIGHT,grocery,653,unknown,YOPLA,GENERAL MILLS-YOPLAIT,1,no,,no,,no,,na,,no,,291.49,,UW Housing and Food Services
